eid,lid,location,building_code,campus,room,capacity,state,date,start,end,minutes,collected_at
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,free,2026-08-05,2026-08-05 10:00:00,2026-08-05 18:00:00,480,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,unavailable,2026-08-05,2026-08-05 18:00:00,2026-08-05 18:30:00,30,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,free,2026-08-06,2026-08-06 10:00:00,2026-08-06 18:00:00,480,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,unavailable,2026-08-06,2026-08-06 18:00:00,2026-08-06 18:30:00,30,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,free,2026-08-07,2026-08-07 10:00:00,2026-08-07 17:00:00,420,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,unavailable,2026-08-07,2026-08-07 17:00:00,2026-08-07 17:30:00,30,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:00:00,360,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,unavailable,2026-08-08,2026-08-08 17:00:00,2026-08-08 17:30:00,30,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,free,2026-08-10,2026-08-10 10:00:00,2026-08-10 18:00:00,480,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,unavailable,2026-08-10,2026-08-10 18:00:00,2026-08-10 18:30:00,30,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,free,2026-08-11,2026-08-11 10:00:00,2026-08-11 18:00:00,480,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,unavailable,2026-08-11,2026-08-11 18:00:00,2026-08-11 18:30:00,30,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,free,2026-08-12,2026-08-12 10:00:00,2026-08-12 18:00:00,480,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,unavailable,2026-08-12,2026-08-12 18:00:00,2026-08-12 18:30:00,30,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,free,2026-08-13,2026-08-13 10:00:00,2026-08-13 18:00:00,480,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,unavailable,2026-08-13,2026-08-13 18:00:00,2026-08-13 18:30:00,30,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,free,2026-08-14,2026-08-14 10:00:00,2026-08-14 17:00:00,420,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,unavailable,2026-08-14,2026-08-14 17:00:00,2026-08-14 17:30:00,30,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:45:00,405,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,unavailable,2026-08-01,2026-08-01 17:45:00,2026-08-01 18:00:00,15,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 17:45:00,585,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,unavailable,2026-08-04,2026-08-04 17:45:00,2026-08-04 18:00:00,15,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 17:45:00,585,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,unavailable,2026-08-05,2026-08-05 17:45:00,2026-08-05 18:00:00,15,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 17:45:00,585,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,unavailable,2026-08-06,2026-08-06 17:45:00,2026-08-06 18:00:00,15,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 17:45:00,585,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,unavailable,2026-08-07,2026-08-07 17:45:00,2026-08-07 18:00:00,15,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:45:00,405,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,unavailable,2026-08-08,2026-08-08 17:45:00,2026-08-08 18:00:00,15,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 17:45:00,585,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,unavailable,2026-08-10,2026-08-10 17:45:00,2026-08-10 18:00:00,15,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 17:45:00,585,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,unavailable,2026-08-11,2026-08-11 17:45:00,2026-08-11 18:00:00,15,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 17:45:00,585,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,unavailable,2026-08-12,2026-08-12 17:45:00,2026-08-12 18:00:00,15,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 17:45:00,585,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,unavailable,2026-08-13,2026-08-13 17:45:00,2026-08-13 18:00:00,15,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 17:45:00,585,2026-08-01T15:07:48Z
12343,1821,Research Commons,IBLC,vancouver,454,5,unavailable,2026-08-14,2026-08-14 17:45:00,2026-08-14 18:00:00,15,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:45:00,405,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,unavailable,2026-08-01,2026-08-01 17:45:00,2026-08-01 18:00:00,15,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 13:15:00,315,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,unavailable,2026-08-04,2026-08-04 13:15:00,2026-08-04 13:30:00,15,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,booked,2026-08-04,2026-08-04 13:30:00,2026-08-04 15:00:00,90,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,free,2026-08-04,2026-08-04 15:00:00,2026-08-04 17:45:00,165,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,unavailable,2026-08-04,2026-08-04 17:45:00,2026-08-04 18:00:00,15,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 17:45:00,585,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,unavailable,2026-08-05,2026-08-05 17:45:00,2026-08-05 18:00:00,15,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 17:45:00,585,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,unavailable,2026-08-06,2026-08-06 17:45:00,2026-08-06 18:00:00,15,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 17:45:00,585,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,unavailable,2026-08-07,2026-08-07 17:45:00,2026-08-07 18:00:00,15,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:45:00,405,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,unavailable,2026-08-08,2026-08-08 17:45:00,2026-08-08 18:00:00,15,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 17:45:00,585,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,unavailable,2026-08-10,2026-08-10 17:45:00,2026-08-10 18:00:00,15,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 17:45:00,585,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,unavailable,2026-08-11,2026-08-11 17:45:00,2026-08-11 18:00:00,15,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 17:45:00,585,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,unavailable,2026-08-12,2026-08-12 17:45:00,2026-08-12 18:00:00,15,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 17:45:00,585,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,unavailable,2026-08-13,2026-08-13 17:45:00,2026-08-13 18:00:00,15,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 17:45:00,585,2026-08-01T15:07:48Z
12344,1821,Research Commons,IBLC,vancouver,456,5,unavailable,2026-08-14,2026-08-14 17:45:00,2026-08-14 18:00:00,15,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:45:00,405,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,unavailable,2026-08-01,2026-08-01 17:45:00,2026-08-01 18:00:00,15,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 17:45:00,585,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,unavailable,2026-08-04,2026-08-04 17:45:00,2026-08-04 18:00:00,15,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 17:45:00,585,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,unavailable,2026-08-05,2026-08-05 17:45:00,2026-08-05 18:00:00,15,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 17:45:00,585,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,unavailable,2026-08-06,2026-08-06 17:45:00,2026-08-06 18:00:00,15,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 17:45:00,585,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,unavailable,2026-08-07,2026-08-07 17:45:00,2026-08-07 18:00:00,15,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:45:00,405,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,unavailable,2026-08-08,2026-08-08 17:45:00,2026-08-08 18:00:00,15,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 17:45:00,585,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,unavailable,2026-08-10,2026-08-10 17:45:00,2026-08-10 18:00:00,15,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 17:45:00,585,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,unavailable,2026-08-11,2026-08-11 17:45:00,2026-08-11 18:00:00,15,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 17:45:00,585,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,unavailable,2026-08-12,2026-08-12 17:45:00,2026-08-12 18:00:00,15,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 17:45:00,585,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,unavailable,2026-08-13,2026-08-13 17:45:00,2026-08-13 18:00:00,15,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 17:45:00,585,2026-08-01T15:07:48Z
12346,1821,Research Commons,IBLC,vancouver,496,4,unavailable,2026-08-14,2026-08-14 17:45:00,2026-08-14 18:00:00,15,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:45:00,405,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,unavailable,2026-08-01,2026-08-01 17:45:00,2026-08-01 18:00:00,15,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 11:45:00,225,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,unavailable,2026-08-04,2026-08-04 11:45:00,2026-08-04 12:00:00,15,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,booked,2026-08-04,2026-08-04 12:00:00,2026-08-04 16:00:00,240,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,free,2026-08-04,2026-08-04 16:00:00,2026-08-04 17:45:00,105,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,unavailable,2026-08-04,2026-08-04 17:45:00,2026-08-04 18:00:00,15,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 17:45:00,585,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,unavailable,2026-08-05,2026-08-05 17:45:00,2026-08-05 18:00:00,15,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 17:45:00,585,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,unavailable,2026-08-06,2026-08-06 17:45:00,2026-08-06 18:00:00,15,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 17:45:00,585,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,unavailable,2026-08-07,2026-08-07 17:45:00,2026-08-07 18:00:00,15,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:45:00,405,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,unavailable,2026-08-08,2026-08-08 17:45:00,2026-08-08 18:00:00,15,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 17:45:00,585,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,unavailable,2026-08-10,2026-08-10 17:45:00,2026-08-10 18:00:00,15,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 17:45:00,585,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,unavailable,2026-08-11,2026-08-11 17:45:00,2026-08-11 18:00:00,15,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 17:45:00,585,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,unavailable,2026-08-12,2026-08-12 17:45:00,2026-08-12 18:00:00,15,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 17:45:00,585,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,unavailable,2026-08-13,2026-08-13 17:45:00,2026-08-13 18:00:00,15,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 17:45:00,585,2026-08-01T15:07:48Z
12347,1821,Research Commons,IBLC,vancouver,499,5,unavailable,2026-08-14,2026-08-14 17:45:00,2026-08-14 18:00:00,15,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:45:00,405,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,unavailable,2026-08-01,2026-08-01 17:45:00,2026-08-01 18:00:00,15,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 17:45:00,585,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,unavailable,2026-08-04,2026-08-04 17:45:00,2026-08-04 18:00:00,15,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 17:45:00,585,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,unavailable,2026-08-05,2026-08-05 17:45:00,2026-08-05 18:00:00,15,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 17:45:00,585,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,unavailable,2026-08-06,2026-08-06 17:45:00,2026-08-06 18:00:00,15,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 17:45:00,585,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,unavailable,2026-08-07,2026-08-07 17:45:00,2026-08-07 18:00:00,15,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:45:00,405,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,unavailable,2026-08-08,2026-08-08 17:45:00,2026-08-08 18:00:00,15,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 17:45:00,585,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,unavailable,2026-08-10,2026-08-10 17:45:00,2026-08-10 18:00:00,15,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 17:45:00,585,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,unavailable,2026-08-11,2026-08-11 17:45:00,2026-08-11 18:00:00,15,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 17:45:00,585,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,unavailable,2026-08-12,2026-08-12 17:45:00,2026-08-12 18:00:00,15,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 17:45:00,585,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,unavailable,2026-08-13,2026-08-13 17:45:00,2026-08-13 18:00:00,15,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 17:45:00,585,2026-08-01T15:07:48Z
12348,1821,Research Commons,IBLC,vancouver,555,6,unavailable,2026-08-14,2026-08-14 17:45:00,2026-08-14 18:00:00,15,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:45:00,405,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,unavailable,2026-08-01,2026-08-01 17:45:00,2026-08-01 18:00:00,15,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 17:45:00,585,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,unavailable,2026-08-04,2026-08-04 17:45:00,2026-08-04 18:00:00,15,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 08:45:00,45,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,unavailable,2026-08-05,2026-08-05 08:45:00,2026-08-05 09:00:00,15,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,booked,2026-08-05,2026-08-05 09:00:00,2026-08-05 11:00:00,120,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,free,2026-08-05,2026-08-05 11:00:00,2026-08-05 17:45:00,405,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,unavailable,2026-08-05,2026-08-05 17:45:00,2026-08-05 18:00:00,15,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 17:45:00,585,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,unavailable,2026-08-06,2026-08-06 17:45:00,2026-08-06 18:00:00,15,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 17:45:00,585,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,unavailable,2026-08-07,2026-08-07 17:45:00,2026-08-07 18:00:00,15,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:45:00,405,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,unavailable,2026-08-08,2026-08-08 17:45:00,2026-08-08 18:00:00,15,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 17:45:00,585,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,unavailable,2026-08-10,2026-08-10 17:45:00,2026-08-10 18:00:00,15,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 17:45:00,585,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,unavailable,2026-08-11,2026-08-11 17:45:00,2026-08-11 18:00:00,15,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 17:45:00,585,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,unavailable,2026-08-12,2026-08-12 17:45:00,2026-08-12 18:00:00,15,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 17:45:00,585,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,unavailable,2026-08-13,2026-08-13 17:45:00,2026-08-13 18:00:00,15,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 17:45:00,585,2026-08-01T15:07:48Z
12349,1821,Research Commons,IBLC,vancouver,553,4,unavailable,2026-08-14,2026-08-14 17:45:00,2026-08-14 18:00:00,15,2026-08-01T15:07:48Z
12350,1821,Research Commons,IBLC,vancouver,440 - Study Table Seating Area,,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 18:00:00,420,2026-08-01T15:07:48Z
12350,1821,Research Commons,IBLC,vancouver,440 - Study Table Seating Area,,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 18:00:00,600,2026-08-01T15:07:48Z
12350,1821,Research Commons,IBLC,vancouver,440 - Study Table Seating Area,,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 18:00:00,600,2026-08-01T15:07:48Z
12350,1821,Research Commons,IBLC,vancouver,440 - Study Table Seating Area,,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 18:00:00,600,2026-08-01T15:07:48Z
12350,1821,Research Commons,IBLC,vancouver,440 - Study Table Seating Area,,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 18:00:00,600,2026-08-01T15:07:48Z
12350,1821,Research Commons,IBLC,vancouver,440 - Study Table Seating Area,,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 18:00:00,420,2026-08-01T15:07:48Z
12350,1821,Research Commons,IBLC,vancouver,440 - Study Table Seating Area,,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 18:00:00,600,2026-08-01T15:07:48Z
12350,1821,Research Commons,IBLC,vancouver,440 - Study Table Seating Area,,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 18:00:00,600,2026-08-01T15:07:48Z
12350,1821,Research Commons,IBLC,vancouver,440 - Study Table Seating Area,,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 18:00:00,600,2026-08-01T15:07:48Z
12350,1821,Research Commons,IBLC,vancouver,440 - Study Table Seating Area,,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 18:00:00,600,2026-08-01T15:07:48Z
