campus,level,page,url,section,context,table_label,kind,note
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Dual Master of Architecture and Master of Landscape Architecture,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Dual Master of Architecture and Master of Landscape Architecture,note,Minimum # of instalments for program 8
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Dual Master of Architecture and Master of Landscape Architecture,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Dual Master of Architecture and Master of Landscape Architecture,divider,Note: Continuing fee is assessed after instalment 12.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Public Health/Master of Science in Nursing Dual Degree Program Option,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Public Health/Master of Science in Nursing Dual Degree Program Option,note,Minimum # of instalments for program 6
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Public Health/Master of Science in Nursing Dual Degree Program Option,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Public Health/Master of Science in Nursing Dual Degree Program Option,note,Note: Continuing fee is assessed after instalment 6. Assessed fee is the combined fee for Master of Public Health (MPH) and Master of Science in Nursing (MSN).
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Public Health/Diploma in Dental Public Health,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Public Health/Diploma in Dental Public Health,note,Minimum # of instalments for program 7
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Public Health/Diploma in Dental Public Health,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Public Health/Diploma in Dental Public Health,divider,Note: Continuing fee is assessed after instalment 7.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Periodontics,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Periodontics,note,Minimum # of instalments for program 9
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Periodontics,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Periodontics,divider,Note: Continuing fee is assessed after instalment 9.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Endodontics,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Endodontics,note,Minimum # of instalments for program 9
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Endodontics,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Endodontics,divider,Note: Continuing fee is assessed after instalment 9.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Orthodontics,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Orthodontics,note,Minimum # of instalments for program 9
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Orthodontics,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Orthodontics,divider,Note: Continuing fee is assessed after instalment 9.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Pediatric Dentistry,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Pediatric Dentistry,note,Minimum # of instalments for program 9
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Pediatric Dentistry,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Pediatric Dentistry,divider,Note: Continuing fee is assessed after instalment 9.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Prosthodontics,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Prosthodontics,note,Minimum # of instalments for program 9
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Prosthodontics,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Combined Master of Science in Craniofacial Science/Diploma in Prosthodontics,divider,Note: Continuing fee is assessed after instalment 9.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Standard Master's Degree Programs 15544-Standard-Masters-Degree,[],,note,"1 If a degree program is not completed by a set number of instalments or a minimum program fee, the assessments will then switch to a Continuing fee. The Schedule A Continuing fee is assessed after instalment 6. The Schedule B Continuing fee is assessed after instalment 9."
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Standard Master's Degree Programs 15544-Standard-Masters-Degree,[],,note,"2 If a master's degree (both standard and specialized) is not awarded within a period of five years from the initial registration, a student may be granted an extension with permission from the Faculty of Graduate and Postdoctoral Studies. A master’s degree (standard) will be charged the extension fee."
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Standard Master's Degree Programs 15544-Standard-Masters-Degree,[],,note,3 International tuition rates remain the same until degree completion.
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Winter Session Term 1 / Term 2 / Two-term / Summer Session1,[],On or before last day to drop without W standing,note,On or before last day to drop without W standing 100% of the fee for credits dropped
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Winter Session Term 1 / Term 2 / Two-term / Summer Session1,[],On or before last day to drop without W standing,note,1-7 calendar days after last day to drop without W standing 50% of the fee for credits dropped
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Winter Session Term 1 / Term 2 / Two-term / Summer Session1,[],On or before last day to drop without W standing,note,8-14 calendar days after last day to drop without W standing 25% of the fee for credits dropped
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Winter Session Term 1 / Term 2 / Two-term / Summer Session1,[],On or before last day to drop without W standing,note,More than 14 calendar days after last day to drop without W standing No refund
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Winter Session Term 1 / Term 2 / Two-term / Summer Session1,[],On or before last day to drop without W standing,note,Refund for Two-term Winter Courses (when courses are withdrawn with a W in Term 2 with an approved academic concession)2
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Winter Session Term 1 / Term 2 / Two-term / Summer Session1,[],On or before last day to drop without W standing,note,During first 2 weeks of Term 2 100% of the second instalment of the fee for credits dropped
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Winter Session Term 1 / Term 2 / Two-term / Summer Session1,[],On or before last day to drop without W standing,note,After second week of Term 2 No refund
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Refund of Instalment-Based Tuition,[],Winter Session Term 1 / Term 2 / Summer Session1,divider,Winter Session Term 1 / Term 2 / Summer Session1
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Refund of Instalment-Based Tuition,[],Winter Session Term 1 / Term 2 / Summer Session1,note,Course drop deadline Amount refunded
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Refund of Instalment-Based Tuition,[],Winter Session Term 1 / Term 2 / Summer Session1,note,13 calendar days after start of academic period 100% of the instalment
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Refund of Instalment-Based Tuition,[],Winter Session Term 1 / Term 2 / Summer Session1,note,14-27 calendar days after start of academic period 60% of the instalment
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Refund of Instalment-Based Tuition,[],Winter Session Term 1 / Term 2 / Summer Session1,note,28-41 calendar days after start of academic period 40% of the instalment
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Refund of Instalment-Based Tuition,[],Winter Session Term 1 / Term 2 / Summer Session1,note,42-55 calendar days after start of academic period 20% of the instalment
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Refund of Instalment-Based Tuition,[],Winter Session Term 1 / Term 2 / Summer Session1,note,More than 55 calendar days after start of academic period No refund
vancouver,,Refund of Tuition Fees,https://vancouver.calendar.ubc.ca/fees/tuition-fees/refund-tuition-fees,Refund of Instalment-Based Tuition,[],Winter Session Term 1 / Term 2 / Summer Session1,note,"1 For instalment-based students starting their program in July, course drop deadlines for the first instalment will be calculated from the Summer Term 2 start date."
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,Domestic Students,[],,note,"1 Tuition fees are reviewed annually by the Board of Governors. In recent years, domestic student tuition has increased by 2% per annum."
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,note,1 Tuition fees are reviewed annually by the Board of Governors. Tuition for international students in their seventh or subsequent year will be assessed at a “Tuition Legacy” Rate. This rate will not exceed the tuition rate of a student in sixth year and will not increase by more than 15% per annum.
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,note,"2 For international undergraduate students starting their degree programs in the 2026/27 academic year, tuition will increase by no more than 3% each year for the subsequent four years or until graduation from their current degree program, whichever comes first."
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,note,"3 For international undergraduate students who started their degree programs before May 1, 2026, tuition will increase by no more than 3% each year for the subsequent four years or until graduation from their current degree program, whichever comes first."
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,Specialized Undergraduate,[],,note,1 This specialization is only available to Indigenous students.
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,Specialized Undergraduate,"[""Doctor of Pharmacy Flexible Program"", ""Instalments per year: 3"", ""Minimum # of instalments for program: 6""]",Doctor of Pharmacy Flexible Program,divider,Program entry year
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,Non-Degree Studies4,[],,note,"1 Tuition fees for Unclassified, Access Studies, and Auditing students are assessed on a per credit basis, taking into consideration the year level of the course. All student fees will be assessed as noted in Student Fees."
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,Non-Degree Studies4,[],,note,"2 Visiting undergraduate students are assessed fees at the prevailing per-credit rate, plus authorized student fees. Domestic visiting research undergraduate students may register for the non-credit activity 'Visiting Undergraduate Student' (VURS_V 499). The fee for each registration in this activity, which covers either Term 1 of Winter Session or Term 2 of Winter Session or Summer Session, is equal to the tuition fee for one credit of course work plus authorized student fees. Visiting graduate students who wish to take credit courses must register for those courses and will be assessed tuition fees at the prevailing graduate per-credit rate, plus authorized student fees. Domestic visiting research graduate students may register for the non-credit activity 'Visiting Graduate Student' (VGRD_V 500 for master's students or VGRD_V 600 for doctoral students). The fee for each registration in this activity, which covers Winter Session Term 1 and/or Term 2, or Summer Session, is equal to the domestic tuition fee for one credit of course work plus authorized student fees. For Visiting International Research Student (VIRS) fees, see Go Global fees."
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,Non-Degree Studies4,[],,note,3 Fees paid as a Qualifying student will not subsequently be credited in a graduate degree program.
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,Non-Degree Studies4,[],,note,"4 Non-degree students may be eligible to take graduate-level Master of Laws in Common Law courses (LAW_V 503E, LAW_V 504, LAW_V 505, LAW_V 508D, LAW_V 509, LAW_V 515, LAW_V 525, LAW_V 588). The rates for these courses are $1020.13 per credit for domestic students and $1501.79 per credit for international students."
vancouver,dual_degree,Undergraduate/Master of Management Dual Degree,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduatemaster-management-dual-degree,Allocation Percentage,[],,note,Year 1 winter term 1 2.5% N/A N/A
vancouver,dual_degree,Undergraduate/Master of Management Dual Degree,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduatemaster-management-dual-degree,Allocation Percentage,[],,note,Year 1 winter term 2 2.5% N/A N/A
vancouver,dual_degree,Undergraduate/Master of Management Dual Degree,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduatemaster-management-dual-degree,Allocation Percentage,[],,note,Year 2 winter term 1 2.5% 5.0% N/A
vancouver,dual_degree,Undergraduate/Master of Management Dual Degree,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduatemaster-management-dual-degree,Allocation Percentage,[],,note,Year 2 winter term 2 2.5% 5.0% N/A
vancouver,dual_degree,Undergraduate/Master of Management Dual Degree,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduatemaster-management-dual-degree,Allocation Percentage,[],,note,Year 3 winter term 1 5.0% 5.0% 7.5%
vancouver,dual_degree,Undergraduate/Master of Management Dual Degree,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduatemaster-management-dual-degree,Allocation Percentage,[],,note,Year 3 winter term 2 5.0% 5.0% 7.5%
vancouver,dual_degree,Undergraduate/Master of Management Dual Degree,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduatemaster-management-dual-degree,Allocation Percentage,[],,note,Year 4 winter term 1 5.0% 5.0% 7.5%
vancouver,dual_degree,Undergraduate/Master of Management Dual Degree,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduatemaster-management-dual-degree,Allocation Percentage,[],,note,Year 4 winter term 2 5.0% 5.0% 7.5%
vancouver,dual_degree,Undergraduate/Master of Management Dual Degree,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduatemaster-management-dual-degree,Allocation Percentage,[],,note,Master level Step 1 35.0% 35.0% 35.0%
vancouver,dual_degree,Undergraduate/Master of Management Dual Degree,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduatemaster-management-dual-degree,Allocation Percentage,[],,note,Master level Step 2 35.0% 35.0% 35.0%
vancouver,dual_degree,Undergraduate/Master of Management Dual Degree,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduatemaster-management-dual-degree,Allocation Percentage,[],,note,Total Program Fees 100.0% 100.0% 100.0%
vancouver,vantage_college,Vantage College,https://vancouver.calendar.ubc.ca/fees/tuition-fees/vantage-college,,[],Vantage College - Bachelor of Applied Science,note,Vantage College - Bachelor of Arts Instalments per year Minimum # of instalments for program Amount per instalment
vancouver,vantage_college,Vantage College,https://vancouver.calendar.ubc.ca/fees/tuition-fees/vantage-college,,[],Vantage College - Bachelor of Applied Science,note,Vantage College - Bachelor of Management Instalments per year Minimum # of instalments for program Amount per instalment
vancouver,vantage_college,Vantage College,https://vancouver.calendar.ubc.ca/fees/tuition-fees/vantage-college,,[],Vantage College - Bachelor of Applied Science,note,Vantage College - Bachelor of Science Instalments per year Minimum # of instalments for program Amount per instalment
