campus,level,page,url,section,context,table_label,divider,item,student_type,cohort_year,cohort_rule,unit,amount,amount_text,column,program,applies_to,annual_at_30_credits
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in High Performance Coaching and Technical Leadership2,international,2024,or_earlier,per_credit,1177.68,"$1,177.68",International per-credit rate (commence in 2024W or earlier),Graduate Certificate in High Performance Coaching and Technical Leadership,,35330.4
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Higher Education2,domestic,,,per_credit,531.77,$531.77,Domestic per-credit rate,Graduate Certificate in Higher Education,,15953.1
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Higher Education2,international,2026,or_later,per_credit,801.37,$801.37,International per-credit rate (commence in 2026S or later),Graduate Certificate in Higher Education,,24041.1
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Higher Education2,international,2025,exactly,per_credit,793.66,$793.66,International per-credit rate (commence in 2025S or 2025W),Graduate Certificate in Higher Education,,23809.8
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Higher Education2,international,2024,or_earlier,per_credit,778.54,$778.54,International per-credit rate (commence in 2024W or earlier),Graduate Certificate in Higher Education,,23356.2
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Indigenous Public Health5,domestic,,,per_credit,585.81,$585.81,Domestic per-credit rate,Graduate Certificate in Indigenous Public Health,,17574.3
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Indigenous Public Health5,international,2026,or_later,per_credit,845.02,$845.02,International per-credit rate (commence in 2026S or later),Graduate Certificate in Indigenous Public Health,,25350.6
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Indigenous Public Health5,international,2025,exactly,per_credit,836.89,$836.89,International per-credit rate (commence in 2025S or 2025W),Graduate Certificate in Indigenous Public Health,,25106.7
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Indigenous Public Health5,international,2024,or_earlier,per_credit,820.95,$820.95,International per-credit rate (commence in 2024W or earlier),Graduate Certificate in Indigenous Public Health,,24628.5
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Marine Vessel Design6,domestic,,,per_credit,960.79,$960.79,Domestic per-credit rate,Graduate Certificate in Marine Vessel Design,,28823.7
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Marine Vessel Design6,international,2026,or_later,per_credit,1902.79,"$1,902.79",International per-credit rate (commence in 2026S or later),Graduate Certificate in Marine Vessel Design,,57083.7
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Mechanical Engineering6,domestic,,,per_credit,486.95,$486.95,Domestic per-credit rate,Graduate Certificate in Mechanical Engineering,,14608.5
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Mechanical Engineering6,international,2026,or_later,per_credit,1789.18,"$1,789.18",International per-credit rate (commence in 2026S or later),Graduate Certificate in Mechanical Engineering,,53675.4
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Nurse Practitioner Oncology6,domestic,,,per_credit,848.96,$848.96,Domestic per-credit rate,Graduate Certificate in Nurse Practitioner Oncology,,25468.8
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Nurse Practitioner Oncology6,international,2026,or_later,per_credit,917.28,$917.28,International per-credit rate (commence in 2026S or later),Graduate Certificate in Nurse Practitioner Oncology,,27518.4
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Orientation and Mobility2,domestic,,,per_credit,418.37,$418.37,Domestic per-credit rate,Graduate Certificate in Orientation and Mobility,,12551.1
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Orientation and Mobility2,international,2026,or_later,per_credit,996.71,$996.71,International per-credit rate (commence in 2026S or later),Graduate Certificate in Orientation and Mobility,,29901.3
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Orientation and Mobility2,international,2025,exactly,per_credit,987.13,$987.13,International per-credit rate (commence in 2025S or 2025W),Graduate Certificate in Orientation and Mobility,,29613.9
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Orientation and Mobility2,international,2024,or_earlier,per_credit,968.33,$968.33,International per-credit rate (commence in 2024W or earlier),Graduate Certificate in Orientation and Mobility,,29049.9
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Orthopaedic Musculoskeletal Physical Therapy5,domestic,,,per_credit,613.62,$613.62,Domestic per-credit rate,Graduate Certificate in Orthopaedic Musculoskeletal Physical Therapy,,18408.6
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Orthopaedic Musculoskeletal Physical Therapy5,international,2026,or_later,per_credit,737.63,$737.63,International per-credit rate (commence in 2026S or later),Graduate Certificate in Orthopaedic Musculoskeletal Physical Therapy,,22128.9
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Orthopaedic Musculoskeletal Physical Therapy5,international,2025,exactly,per_credit,730.53,$730.53,International per-credit rate (commence in 2025S or 2025W),Graduate Certificate in Orthopaedic Musculoskeletal Physical Therapy,,21915.9
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Orthopaedic Musculoskeletal Physical Therapy5,international,2024,or_earlier,per_credit,716.62,$716.62,International per-credit rate (commence in 2024W or earlier),Graduate Certificate in Orthopaedic Musculoskeletal Physical Therapy,,21498.6
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Primary Health Care5,domestic,,,per_credit,957.22,$957.22,Domestic per-credit rate,Graduate Certificate in Primary Health Care,,28716.6
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Rehabilitation Sciences5,domestic,,,per_credit,490.0,$490.00,Domestic per-credit rate,Graduate Certificate in Rehabilitation Sciences,,14700.0
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Rehabilitation Sciences5,international,2026,or_later,per_credit,589.03,$589.03,International per-credit rate (commence in 2026S or later),Graduate Certificate in Rehabilitation Sciences,,17670.9
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Rehabilitation Sciences5,international,2025,exactly,per_credit,583.37,$583.37,International per-credit rate (commence in 2025S or 2025W),Graduate Certificate in Rehabilitation Sciences,,17501.1
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Graduate Certificate in Rehabilitation Sciences5,international,2024,or_earlier,per_credit,572.25,$572.25,International per-credit rate (commence in 2024W or earlier),Graduate Certificate in Rehabilitation Sciences,,17167.5
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Post-Baccalaureate Certificate in Mechanical Engineering in the BC Context6,domestic,,,per_credit,220.63,$220.63,Domestic per-credit rate,Post-Baccalaureate Certificate in Mechanical Engineering in the BC Context,,6618.9
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Post-Baccalaureate Certificate in Mechanical Engineering in the BC Context6,international,2026,or_later,per_credit,1789.18,"$1,789.18",International per-credit rate (commence in 2026S or later),Post-Baccalaureate Certificate in Mechanical Engineering in the BC Context,,53675.4
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Post-Baccalaureate Certificate in Mechanical Engineering in the BC Context6,international,2025,exactly,per_credit,1771.98,"$1,771.98",International per-credit rate (commence in 2025S or 2025W),Post-Baccalaureate Certificate in Mechanical Engineering in the BC Context,,53159.4
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,,[],,,Post-Baccalaureate Certificate in Mechanical Engineering in the BC Context6,international,2024,or_earlier,per_credit,1738.22,"$1,738.22",International per-credit rate (commence in 2024W or earlier),Post-Baccalaureate Certificate in Mechanical Engineering in the BC Context,,52146.6
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,Graduate Diploma Programs,[],,,Graduate Diploma in Pharmacy Leadership1,domestic,,,per_credit,589.54,$589.54,Domestic per-credit rate,Graduate Diploma in Pharmacy Leadership,,17686.2
vancouver,certificate_diploma,Certificate and Diploma Programs,https://vancouver.calendar.ubc.ca/fees/tuition-fees/certificate-and-diploma-programs,Graduate Diploma Programs,[],,,Graduate Diploma in Pharmacy Leadership1,international,2026,or_later,per_credit,1063.76,"$1,063.76",International per-credit rate (commence in 2026S or later),Graduate Diploma in Pharmacy Leadership,,31912.8
